,id_student,code_module,code_presentation,total_click,active_days,last_login_day,avg_click_per_day,days_since_last_login,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,date_registration,date_unregistration,late_registration,active_duration,withdrew,score_mean,score_min,score_max,score_std,id_assessment_count,is_banked_mean
23172,680219,BBB,2014J,106,8,9,13.25,5,F,Yorkshire Region,A Level or Equivalent,9.0,0-35,0,60,N,Pass,-72.0,,0,0,0,78.0,58.0,100.0,14.953125,5.0,0.0
23173,680222,CCC,2014J,75,7,11,10.7109375,3,F,South East Region,Lower Than A Level,2.0,0-35,0,180,N,Withdrawn,-28.0,12.0,1,40,1,0.0,0.0,0.0,,2.0,0.0
23174,680222,FFF,2014J,82,10,12,8.203125,2,F,South East Region,Lower Than A Level,2.0,0-35,0,180,N,Withdrawn,-81.0,12.0,0,93,1,0.0,0.0,0.0,,2.0,0.0
23175,680231,FFF,2014J,180,12,13,15.0,1,M,South West Region,Lower Than A Level,4.0,0-35,0,90,N,Withdrawn,-59.0,12.0,0,71,1,80.5,56.0,98.0,18.78125,4.0,0.0
23176,680255,FFF,2014J,20,2,10,10.0,4,M,Yorkshire Region,A Level or Equivalent,6.0,0-35,0,90,N,Fail,-73.0,,0,0,0,82.0,82.0,82.0,,1.0,0.0
23177,680261,GGG,2014J,48,5,5,9.6015625,9,F,South West Region,Lower Than A Level,4.0,0-35,0,30,N,Fail,-53.0,,0,0,0,70.0,40.0,100.0,22.03125,8.0,0.0
23178,680266,FFF,2014J,902,31,14,29.09375,0,F,Yorkshire Region,HE Qualification,2.0,35-55,0,60,N,Distinction,-72.0,,0,0,0,93.4375,78.0,100.0,8.765625,12.0,0.0
23179,680267,CCC,2014J,255,8,12,31.875,2,M,Scotland,A Level or Equivalent,4.0,35-55,0,60,N,Pass,-10.0,,1,0,0,73.3125,56.0,87.0,9.09375,13.0,0.0
23180,680267,EEE,2014J,43,7,12,6.1445312,2,M,Scotland,A Level or Equivalent,4.0,35-55,0,60,N,Pass,-10.0,,1,0,0,73.3125,56.0,87.0,9.09375,13.0,0.0
23181,680273,FFF,2014J,576,17,14,33.875,0,M,London Region,Lower Than A Level,5.0,35-55,0,60,N,Withdrawn,-81.0,12.0,0,93,1,66.75,64.0,73.0,4.2734375,4.0,0.0
23182,680290,BBB,2014J,107,8,10,13.375,4,M,Wales,HE Qualification,7.0,35-55,0,60,N,Pass,-22.0,,1,0,0,43.1875,1.0,90.0,38.03125,5.0,0.0
23183,680293,DDD,2014J,42,4,-4,10.5,18,F,North Region,A Level or Equivalent,,0-35,0,60,N,Withdrawn,-60.0,,0,0,0,,,,,,
23184,680312,FFF,2014J,12,2,6,6.0,8,M,South West Region,A Level or Equivalent,2.0,0-35,0,120,N,Withdrawn,-34.0,6.0,0,40,1,,,,,,
23185,680314,DDD,2014J,152,15,13,10.1328125,1,F,North Region,A Level or Equivalent,5.0,0-35,0,150,N,Withdrawn,-23.0,40.0,1,63,1,95.0,95.0,95.0,,1.0,0.0
23186,680322,FFF,2014J,613,26,14,23.578125,0,M,Wales,A Level or Equivalent,9.0,0-35,0,150,Y,Pass,-43.0,,0,0,0,81.6875,74.0,96.0,6.8671875,12.0,0.0
23187,680331,DDD,2014J,7,2,-7,3.5,21,M,East Anglian Region,A Level or Equivalent,10.0,0-35,0,120,Y,Fail,-79.0,,0,0,0,51.84375,0.0,85.0,31.46875,6.0,0.0
23188,680340,GGG,2014J,8,4,12,2.0,2,F,South Region,Lower Than A Level,3.0,0-35,0,30,N,Fail,-5.0,,1,0,0,,,,,,
23189,680343,FFF,2014J,152,8,14,19.0,0,M,South Region,A Level or Equivalent,8.0,35-55,0,60,N,Distinction,-21.0,,1,0,0,89.0625,82.0,97.0,4.5820312,12.0,0.0
23190,680348,FFF,2014J,438,14,14,31.28125,0,M,Scotland,HE Qualification,9.0,0-35,0,120,N,Pass,-73.0,,0,0,0,82.5625,71.0,94.0,6.7734375,12.0,0.0
23191,680349,FFF,2014J,38,3,1,12.6640625,13,M,Yorkshire Region,A Level or Equivalent,8.0,0-35,0,60,N,Withdrawn,-71.0,,0,0,0,,,,,,
23192,680354,GGG,2014J,9,1,13,9.0,1,F,North Western Region,Lower Than A Level,1.0,0-35,0,30,N,Fail,2.0,,1,0,0,85.0,70.0,100.0,21.21875,2.0,0.0
23193,680373,DDD,2014J,215,11,12,19.546875,2,F,North Western Region,HE Qualification,3.0,35-55,0,60,N,Withdrawn,-85.0,160.0,0,245,1,90.5,89.0,93.0,1.7324219,4.0,0.0
23194,680410,FFF,2014J,201,10,14,20.09375,0,M,North Western Region,A Level or Equivalent,1.0,0-35,0,150,N,Withdrawn,-23.0,59.0,1,82,1,72.0,72.0,72.0,,1.0,0.0
23195,680414,DDD,2014J,930,21,13,44.28125,1,M,East Midlands Region,A Level or Equivalent,2.0,0-35,0,80,N,Fail,-32.0,,0,0,0,60.0,60.0,60.0,,1.0,0.0
23196,680427,GGG,2014J,3,1,1,3.0,13,F,South East Region,Lower Than A Level,4.0,0-35,0,30,N,Pass,-28.0,,1,0,0,79.125,54.0,100.0,20.34375,9.0,0.0
23197,680431,DDD,2014J,511,27,13,18.921875,1,M,Wales,Lower Than A Level,7.0,0-35,0,60,N,Fail,-31.0,,0,0,0,56.65625,21.0,75.0,24.03125,6.0,0.0
23198,680442,EEE,2014J,71,6,9,11.8359375,5,M,Scotland,Lower Than A Level,7.0,0-35,0,120,N,Withdrawn,-23.0,103.0,1,126,1,97.0,97.0,97.0,,1.0,0.0
23199,680443,FFF,2014J,539,21,14,25.671875,0,M,Yorkshire Region,Lower Than A Level,4.0,0-35,0,180,N,Distinction,-38.0,,0,0,0,80.6875,64.0,97.0,9.1484375,12.0,0.0
23200,680453,BBB,2014J,29,4,9,7.25,5,F,South West Region,Lower Than A Level,6.0,0-35,0,60,Y,Pass,-66.0,,0,0,0,46.40625,1.0,63.0,25.828125,5.0,0.0
23201,680464,FFF,2014J,215,8,10,26.875,4,M,Ireland,A Level or Equivalent,9.0,0-35,0,120,N,Distinction,-43.0,,0,0,0,87.75,71.0,96.0,6.3984375,12.0,0.0
23202,680471,BBB,2014J,48,5,14,9.6015625,0,F,Scotland,HE Qualification,6.0,0-35,0,120,Y,Fail,-64.0,,0,0,0,74.375,61.0,100.0,16.375,5.0,0.0
23203,680483,EEE,2014J,240,14,14,17.140625,0,M,Scotland,Lower Than A Level,7.0,0-35,0,60,N,Pass,-81.0,,0,0,0,87.75,68.0,96.0,13.375,4.0,0.0
23204,680484,GGG,2014J,203,8,6,25.375,8,F,South West Region,Lower Than A Level,4.0,0-35,0,30,N,Fail,-4.0,,1,0,0,,,,,,
23205,680492,CCC,2014J,761,17,14,44.75,0,M,London Region,HE Qualification,5.0,35-55,0,90,N,Pass,-79.0,,0,0,0,82.1875,64.0,100.0,11.0234375,16.0,0.0
23206,680492,DDD,2014J,523,28,14,18.671875,0,M,London Region,HE Qualification,5.0,35-55,0,90,N,Pass,-88.0,,0,0,0,82.1875,64.0,100.0,11.0234375,16.0,0.0
23207,680506,FFF,2014J,94,7,8,13.4296875,6,F,East Anglian Region,HE Qualification,9.0,0-35,0,60,N,Distinction,-25.0,,1,0,0,91.5625,87.0,96.0,2.7792969,12.0,0.0
23208,680517,FFF,2014J,47,3,14,15.6640625,0,M,North Western Region,Lower Than A Level,5.0,0-35,0,120,N,Withdrawn,-49.0,52.0,0,101,1,60.0,60.0,60.0,,1.0,0.0
23209,680522,BBB,2014J,36,3,11,12.0,3,F,North Region,Lower Than A Level,1.0,0-35,0,60,N,Withdrawn,-88.0,12.0,0,100,1,,,,,,
23210,680530,BBB,2014J,64,4,12,16.0,2,F,Wales,Lower Than A Level,7.0,0-35,0,120,N,Pass,-31.0,,0,0,0,65.0,52.0,100.0,19.796875,5.0,0.0
23211,680541,BBB,2014J,34,3,12,11.3359375,2,F,South Region,A Level or Equivalent,10.0,35-55,0,60,N,Pass,-51.0,,0,0,0,90.0,83.0,100.0,6.78125,5.0,0.0
23212,680545,BBB,2014J,202,8,4,25.25,10,F,West Midlands Region,Lower Than A Level,2.0,35-55,0,60,N,Pass,-28.0,,1,0,0,40.59375,1.0,55.0,22.71875,5.0,0.0
23213,680559,BBB,2014J,24,2,12,12.0,2,F,North Western Region,HE Qualification,2.0,0-35,0,60,N,Fail,-72.0,,0,0,0,78.8125,62.0,100.0,14.328125,5.0,0.0
23214,680563,EEE,2014J,52,5,12,10.3984375,2,M,London Region,Lower Than A Level,1.0,35-55,0,30,N,Withdrawn,-49.0,12.0,0,61,1,,,,,,
23215,680572,FFF,2014J,1513,28,14,54.03125,0,M,South East Region,Lower Than A Level,3.0,0-35,0,150,N,Pass,-81.0,,0,0,0,75.0,25.0,96.0,18.734375,12.0,0.0
23216,680591,BBB,2014J,122,11,12,11.09375,2,M,South East Region,A Level or Equivalent,6.0,0-35,0,60,N,Withdrawn,-78.0,145.0,0,223,1,89.0,82.0,100.0,9.640625,3.0,0.0
23217,680602,CCC,2014J,21,3,9,7.0,5,M,London Region,A Level or Equivalent,4.0,0-35,0,60,N,Pass,-66.0,,0,0,0,78.3125,61.0,100.0,13.015625,9.0,0.0
23218,680612,DDD,2014J,95,5,6,19.0,8,M,South West Region,A Level or Equivalent,2.0,0-35,0,60,N,Withdrawn,-88.0,6.0,0,94,1,,,,,,
23219,680614,EEE,2014J,15,4,5,3.75,9,M,Scotland,A Level or Equivalent,8.0,0-35,0,60,N,Withdrawn,-81.0,115.0,0,196,1,,,,,,
23220,680626,DDD,2014J,55,8,3,6.875,11,M,Yorkshire Region,Lower Than A Level,3.0,0-35,0,60,N,Fail,-88.0,,0,0,0,63.40625,43.0,85.0,18.984375,5.0,0.0
23221,680644,EEE,2014J,560,16,14,35.0,0,M,South East Region,HE Qualification,6.0,0-35,0,60,N,Pass,-59.0,,0,0,0,93.0,90.0,97.0,3.1621094,4.0,0.0
23222,680678,EEE,2014J,167,7,12,23.859375,2,M,Yorkshire Region,Lower Than A Level,4.0,35-55,0,30,N,Withdrawn,-56.0,24.0,0,80,1,,,,,,
23223,680687,CCC,2014J,815,10,13,81.5,1,M,Wales,HE Qualification,3.0,0-35,0,60,N,Distinction,-81.0,,0,0,0,97.125,94.0,100.0,2.4746094,8.0,0.0
23224,680698,CCC,2014J,1,1,8,1.0,6,M,East Anglian Region,A Level or Equivalent,9.0,0-35,0,120,N,Withdrawn,-81.0,12.0,0,93,1,,,,,,
23225,680698,DDD,2014J,1,1,1,1.0,13,M,East Anglian Region,A Level or Equivalent,9.0,0-35,0,120,N,Withdrawn,-88.0,12.0,0,100,1,,,,,,
23226,680708,FFF,2014J,192,12,13,16.0,1,F,Scotland,Lower Than A Level,4.0,0-35,0,120,N,Pass,-43.0,,0,0,0,74.8125,52.0,87.0,11.296875,12.0,0.0
23227,680713,FFF,2014J,418,14,13,29.859375,1,M,Scotland,A Level or Equivalent,4.0,35-55,0,60,N,Pass,-78.0,,0,0,0,85.75,76.0,96.0,6.078125,12.0,0.0
23228,680714,FFF,2014J,119,11,14,10.8203125,0,M,East Anglian Region,A Level or Equivalent,9.0,0-35,0,90,N,Withdrawn,-18.0,12.0,1,30,1,,,,,,
23229,680723,BBB,2014J,334,12,13,27.828125,1,F,East Midlands Region,A Level or Equivalent,1.0,0-35,0,60,N,Distinction,-88.0,,0,0,0,69.375,1.0,91.0,38.53125,5.0,0.0
23230,680728,DDD,2014J,41,3,14,13.6640625,0,M,South West Region,Lower Than A Level,4.0,0-35,0,60,N,Fail,-31.0,,0,0,0,44.5625,18.0,80.0,22.390625,7.0,0.0
23231,680733,DDD,2014J,101,9,6,11.21875,8,M,East Anglian Region,A Level or Equivalent,4.0,0-35,0,120,Y,Withdrawn,-29.0,159.0,1,188,1,67.5,60.0,75.0,10.609375,2.0,0.0
23232,680747,FFF,2014J,510,15,11,34.0,3,M,West Midlands Region,Lower Than A Level,8.0,35-55,0,60,N,Pass,-67.0,,0,0,0,78.9375,63.0,100.0,12.53125,12.0,0.0
23233,680764,DDD,2014J,70,6,11,11.6640625,3,F,East Anglian Region,HE Qualification,9.0,0-35,0,120,N,Withdrawn,-51.0,145.0,0,196,1,51.0,45.0,59.0,7.1171875,4.0,0.0
23234,680765,CCC,2014J,416,20,14,20.796875,0,F,London Region,Lower Than A Level,2.0,0-35,0,120,N,Fail,-24.0,,1,0,0,55.0,27.0,89.0,19.65625,13.0,0.0
23235,680765,EEE,2014J,290,18,14,16.109375,0,F,London Region,Lower Than A Level,2.0,0-35,0,120,N,Pass,-22.0,,1,0,0,55.0,27.0,89.0,19.65625,13.0,0.0
23236,680775,FFF,2014J,416,13,13,32.0,1,M,Wales,Lower Than A Level,10.0,0-35,0,120,N,Pass,-15.0,,1,0,0,80.25,61.0,94.0,8.59375,12.0,0.0
23237,680787,BBB,2014J,162,4,8,40.5,6,F,North Region,A Level or Equivalent,6.0,0-35,0,60,N,Pass,-44.0,,0,0,0,52.0,1.0,70.0,28.78125,5.0,0.0
23238,680798,BBB,2014J,449,11,9,40.8125,5,F,East Anglian Region,A Level or Equivalent,9.0,35-55,0,60,N,Pass,-50.0,,0,0,0,71.0,45.0,100.0,20.4375,5.0,0.0
23239,680804,CCC,2014J,378,15,12,25.203125,2,M,South West Region,HE Qualification,5.0,0-35,0,60,N,Pass,-23.0,,1,0,0,75.125,39.0,97.0,18.5625,13.0,0.0
23240,680804,EEE,2014J,212,7,11,30.28125,3,M,South West Region,HE Qualification,5.0,0-35,0,60,N,Pass,-23.0,,1,0,0,75.125,39.0,97.0,18.5625,13.0,0.0
23241,680807,DDD,2014J,38,6,8,6.3320312,6,M,North Western Region,HE Qualification,4.0,0-35,0,120,N,Fail,-86.0,,0,0,0,,,,,,
23242,680810,FFF,2014J,317,7,14,45.28125,0,F,North Western Region,A Level or Equivalent,3.0,0-35,0,120,N,Distinction,-14.0,,1,0,0,93.6875,87.0,100.0,4.140625,12.0,0.0
23243,680812,DDD,2014J,57,7,10,8.140625,4,M,South East Region,A Level or Equivalent,7.0,0-35,0,60,N,Fail,-16.0,,1,0,0,65.0,59.0,75.0,6.59375,5.0,0.0
23244,680817,DDD,2014J,82,5,11,16.40625,3,F,London Region,A Level or Equivalent,2.0,0-35,0,120,N,Pass,-3.0,,1,0,0,58.84375,8.0,100.0,31.984375,7.0,0.0
23245,680829,EEE,2014J,62,5,12,12.3984375,2,F,North Region,A Level or Equivalent,2.0,0-35,0,60,N,Withdrawn,-46.0,12.0,0,58,1,,,,,,
23246,680850,GGG,2014J,13,2,-3,6.5,17,M,North Western Region,Lower Than A Level,1.0,0-35,0,30,Y,Fail,-77.0,,0,0,0,,,,,,
23247,680855,FFF,2014J,57,3,9,19.0,5,M,Wales,Lower Than A Level,3.0,35-55,0,60,N,Fail,-41.0,,0,0,0,80.0,80.0,80.0,,1.0,0.0
23248,680862,BBB,2014J,12,2,13,6.0,1,F,West Midlands Region,Lower Than A Level,2.0,0-35,0,60,Y,Pass,-58.0,,0,0,0,68.1875,54.0,100.0,19.78125,5.0,0.0
23249,680872,FFF,2014J,324,15,11,21.59375,3,M,East Midlands Region,A Level or Equivalent,2.0,0-35,0,60,N,Pass,-23.0,,1,0,0,80.9375,56.0,100.0,13.96875,11.0,0.0
23250,680890,CCC,2014J,201,18,13,11.1640625,1,F,South Region,A Level or Equivalent,8.0,0-35,0,60,N,Withdrawn,-74.0,101.0,0,175,1,99.3125,98.0,100.0,1.1542969,3.0,0.0
23251,680894,EEE,2014J,104,6,14,17.328125,0,M,Scotland,HE Qualification,4.0,0-35,0,30,N,Pass,-22.0,,1,0,0,73.25,58.0,98.0,17.796875,4.0,0.0
23252,680912,FFF,2014J,529,27,14,19.59375,0,F,Yorkshire Region,Lower Than A Level,4.0,0-35,0,120,N,Pass,-79.0,,0,0,0,70.1875,50.0,91.0,11.40625,11.0,0.0
23253,680918,BBB,2014J,49,3,5,16.328125,9,M,West Midlands Region,A Level or Equivalent,7.0,0-35,0,60,N,Pass,-59.0,,0,0,0,48.59375,1.0,65.0,26.8125,5.0,0.0
23254,680926,BBB,2014J,172,18,13,9.5546875,1,F,East Anglian Region,A Level or Equivalent,7.0,0-35,0,60,N,Distinction,-51.0,,0,0,0,82.625,70.0,100.0,10.8984375,5.0,0.0
23255,680938,FFF,2014J,207,9,8,23.0,6,F,London Region,A Level or Equivalent,9.0,0-35,0,180,N,Withdrawn,-28.0,10.0,1,38,1,,,,,,
23256,680955,FFF,2014J,223,9,10,24.78125,4,M,South West Region,A Level or Equivalent,4.0,0-35,0,60,N,Pass,-79.0,,0,0,0,84.75,78.0,93.0,5.3125,12.0,0.0
23257,680966,GGG,2014J,83,5,11,16.59375,3,M,West Midlands Region,Lower Than A Level,8.0,35-55,0,30,N,Pass,3.0,,1,0,0,85.25,52.0,100.0,22.21875,9.0,0.0
23258,680970,BBB,2014J,78,5,11,15.6015625,3,F,South East Region,HE Qualification,9.0,35-55,0,120,N,Distinction,-29.0,,1,0,0,87.375,80.0,100.0,7.9882812,5.0,0.0
23259,680973,DDD,2014J,28,4,13,7.0,1,M,East Midlands Region,A Level or Equivalent,8.0,0-35,0,60,N,Fail,-23.0,,1,0,0,72.0,56.0,85.0,10.6328125,5.0,0.0
23260,680974,FFF,2014J,161,9,12,17.890625,2,M,East Anglian Region,HE Qualification,9.0,0-35,0,60,N,Distinction,-37.0,,0,0,0,88.8125,71.0,98.0,8.2421875,12.0,0.0
23261,680981,DDD,2014J,35,4,13,8.75,1,M,Yorkshire Region,Lower Than A Level,3.0,0-35,0,120,N,Withdrawn,-22.0,164.0,1,186,1,57.5,40.0,75.0,24.75,2.0,0.0
23262,680988,GGG,2014J,35,4,8,8.75,6,F,South East Region,Lower Than A Level,10.0,35-55,0,30,Y,Withdrawn,-73.0,156.0,0,229,1,78.0,50.0,100.0,22.796875,5.0,0.0
23263,680992,GGG,2014J,11,1,2,11.0,12,M,London Region,Lower Than A Level,4.0,0-35,0,30,N,Withdrawn,-34.0,146.0,0,180,1,60.0,60.0,60.0,,1.0,0.0
23264,681001,EEE,2014J,401,10,13,40.09375,1,F,Scotland,HE Qualification,5.0,35-55,0,60,Y,Distinction,-79.0,,0,0,0,96.75,94.0,98.0,1.8925781,4.0,0.0
23265,681004,FFF,2014J,404,13,14,31.078125,0,M,London Region,No Formal quals,3.0,35-55,0,60,N,Distinction,-79.0,,0,0,0,87.25,74.0,100.0,7.0976562,12.0,0.0
23266,681059,DDD,2014J,122,11,14,11.09375,0,M,East Midlands Region,A Level or Equivalent,6.0,0-35,0,60,N,Distinction,-41.0,,0,0,0,89.0,70.0,100.0,9.5234375,7.0,0.0
23267,681073,FFF,2014J,184,5,10,36.8125,4,M,Yorkshire Region,Lower Than A Level,5.0,0-35,0,90,N,Withdrawn,-79.0,12.0,0,91,1,73.75,58.0,90.0,13.2265625,4.0,0.0
23268,681095,EEE,2014J,15,2,5,7.5,9,M,Scotland,A Level or Equivalent,10.0,0-35,0,30,N,Withdrawn,-79.0,34.0,0,113,1,,,,,,
23269,681107,GGG,2014J,76,7,13,10.859375,1,F,South West Region,Lower Than A Level,2.0,0-35,0,30,Y,Pass,-2.0,,1,0,0,79.125,52.0,100.0,17.953125,9.0,0.0
23270,681125,DDD,2014J,19,4,7,4.75,7,M,South West Region,Lower Than A Level,6.0,0-35,0,60,N,Withdrawn,-22.0,116.0,1,138,1,35.0,20.0,60.0,21.796875,3.0,0.0
23271,681150,BBB,2014J,293,10,10,29.296875,4,F,South West Region,Lower Than A Level,8.0,0-35,0,60,N,Pass,-81.0,,0,0,0,76.375,68.0,100.0,13.296875,5.0,0.0
23272,681152,FFF,2014J,819,17,14,48.1875,0,F,South Region,Lower Than A Level,3.0,0-35,0,120,N,Withdrawn,-67.0,102.0,0,169,1,87.75,78.0,94.0,7.4101562,4.0,0.0
23273,681154,GGG,2014J,124,7,-1,17.71875,15,F,Wales,Lower Than A Level,4.0,35-55,0,30,N,Pass,-23.0,,1,0,0,76.125,60.0,100.0,19.0,9.0,0.0
23274,681165,CCC,2014J,264,9,14,29.328125,0,F,South East Region,A Level or Equivalent,4.0,35-55,0,30,N,Pass,-79.0,,0,0,0,92.5625,56.0,100.0,13.9765625,9.0,0.0
23275,681168,GGG,2014J,38,6,12,6.3320312,2,M,Wales,No Formal quals,2.0,0-35,0,30,N,Withdrawn,-38.0,142.0,0,180,1,,,,,,
23276,681174,CCC,2014J,97,4,13,24.25,1,M,North Region,Post Graduate Qualification,,35-55,0,90,N,Distinction,-25.0,,1,0,0,91.875,88.0,98.0,3.6894531,9.0,0.0
23277,681182,DDD,2014J,223,17,14,13.1171875,0,M,West Midlands Region,HE Qualification,2.0,0-35,0,60,N,Withdrawn,-80.0,5.0,0,85,1,,,,,,
23278,681195,GGG,2014J,84,10,0,8.3984375,14,M,Scotland,No Formal quals,4.0,35-55,0,30,N,Withdrawn,-67.0,128.0,0,195,1,62.5,60.0,65.0,3.5351562,2.0,0.0
23279,681200,EEE,2014J,712,19,14,37.46875,0,M,Wales,Lower Than A Level,2.0,0-35,0,60,N,Pass,-44.0,,0,0,0,88.5,82.0,92.0,4.4335938,4.0,0.0
23280,681210,DDD,2014J,449,6,-5,74.8125,19,M,North Western Region,Lower Than A Level,8.0,0-35,0,180,N,Withdrawn,-70.0,-2.0,0,68,1,,,,,,
23281,681211,DDD,2014J,26,3,6,8.6640625,8,M,South West Region,A Level or Equivalent,8.0,0-35,0,60,N,Pass,-60.0,,0,0,0,63.84375,39.0,90.0,18.84375,7.0,0.0
23282,681222,BBB,2014J,213,7,12,30.421875,2,F,South East Region,HE Qualification,5.0,35-55,0,60,N,Distinction,-23.0,,1,0,0,89.1875,84.0,100.0,6.2226562,5.0,0.0
23283,681235,CCC,2014J,237,18,14,13.1640625,0,F,West Midlands Region,Lower Than A Level,2.0,0-35,0,120,N,Pass,-79.0,,0,0,0,73.125,21.0,94.0,17.703125,21.0,0.0
23284,681235,FFF,2014J,229,16,12,14.3125,2,F,West Midlands Region,Lower Than A Level,2.0,0-35,0,120,N,Pass,-79.0,,0,0,0,73.125,21.0,94.0,17.703125,21.0,0.0
23285,681241,DDD,2014J,290,18,13,16.109375,1,F,West Midlands Region,A Level or Equivalent,1.0,0-35,0,120,Y,Pass,-86.0,,0,0,0,69.6875,51.0,85.0,12.9609375,7.0,0.0
23286,681268,GGG,2014J,375,2,9,187.5,5,F,Yorkshire Region,A Level or Equivalent,5.0,0-35,0,30,N,Fail,2.0,,1,0,0,85.6875,60.0,100.0,13.046875,9.0,0.0
23287,681277,FFF,2014J,88,5,13,17.59375,1,M,London Region,Lower Than A Level,3.0,0-35,0,120,N,Withdrawn,-79.0,52.0,0,131,1,43.0,42.0,44.0,1.4140625,2.0,0.0
23288,681289,BBB,2014J,99,6,11,16.5,3,F,East Anglian Region,A Level or Equivalent,2.0,0-35,0,60,N,Fail,-63.0,,0,0,0,71.1875,1.0,95.0,39.46875,5.0,0.0
23289,681298,FFF,2014J,77,3,13,25.671875,1,M,Wales,A Level or Equivalent,3.0,0-35,0,90,N,Fail,-23.0,,1,0,0,,,,,,
23290,681302,CCC,2014J,190,6,9,31.671875,5,M,North Western Region,HE Qualification,3.0,0-35,0,60,N,Pass,-20.0,,1,0,0,79.125,64.0,98.0,9.96875,13.0,0.0
23291,681302,EEE,2014J,98,7,7,14.0,7,M,North Western Region,HE Qualification,3.0,0-35,0,60,N,Pass,-16.0,,1,0,0,79.125,64.0,98.0,9.96875,13.0,0.0
23292,681327,EEE,2014J,110,7,2,15.7109375,12,M,Scotland,Lower Than A Level,4.0,0-35,0,60,N,Pass,-79.0,,0,0,0,82.75,53.0,97.0,20.40625,4.0,0.0
23293,681328,FFF,2014J,541,14,14,38.65625,0,M,North Western Region,A Level or Equivalent,8.0,0-35,0,60,N,Distinction,-71.0,,0,0,0,93.25,87.0,99.0,3.5195312,12.0,0.0
23294,681335,CCC,2014J,60,6,14,10.0,0,M,North Western Region,Lower Than A Level,1.0,35-55,0,120,N,Withdrawn,-70.0,12.0,0,82,1,86.375,67.0,100.0,15.6015625,5.0,0.0
23295,681335,FFF,2014J,446,9,14,49.5625,0,M,North Western Region,Lower Than A Level,1.0,35-55,0,120,N,Withdrawn,-70.0,12.0,0,82,1,86.375,67.0,100.0,15.6015625,5.0,0.0
23296,681341,FFF,2014J,553,23,13,24.046875,1,M,East Midlands Region,A Level or Equivalent,5.0,0-35,0,60,N,Fail,-79.0,,0,0,0,75.375,62.0,92.0,8.0390625,11.0,0.0
23297,681352,FFF,2014J,95,7,11,13.5703125,3,F,South West Region,A Level or Equivalent,1.0,0-35,0,120,Y,Pass,-24.0,,1,0,0,89.0625,78.0,97.0,5.6796875,12.0,0.0
23298,681354,FFF,2014J,129,3,11,43.0,3,M,South Region,A Level or Equivalent,8.0,0-35,0,60,N,Pass,-44.0,,0,0,0,72.5625,48.0,89.0,11.640625,9.0,0.0
23299,681356,DDD,2014J,10,3,-5,3.3339844,19,F,Scotland,HE Qualification,3.0,0-35,0,90,N,Pass,-57.0,,0,0,0,61.15625,43.0,70.0,9.2421875,7.0,0.0
23300,681369,EEE,2014J,257,13,14,19.765625,0,M,South Region,A Level or Equivalent,7.0,0-35,0,60,N,Distinction,-65.0,,0,0,0,92.5,90.0,97.0,3.109375,4.0,0.0
23301,681379,EEE,2014J,90,6,10,15.0,4,F,Wales,Lower Than A Level,3.0,0-35,0,60,N,Fail,-79.0,,0,0,0,53.65625,18.0,73.0,30.921875,3.0,0.0
23302,681383,GGG,2014J,104,6,14,17.328125,0,F,East Midlands Region,Lower Than A Level,1.0,0-35,0,30,N,Fail,-17.0,,1,0,0,55.0,55.0,55.0,,1.0,0.0
23303,681384,BBB,2014J,10,1,2,10.0,12,F,South West Region,HE Qualification,3.0,35-55,0,120,N,Fail,-86.0,,0,0,0,,,,,,
23304,681393,FFF,2014J,41,2,-16,20.5,30,M,South Region,Lower Than A Level,8.0,0-35,0,60,N,Withdrawn,-78.0,-10.0,0,68,1,,,,,,
23305,681397,FFF,2014J,499,11,13,45.375,1,M,West Midlands Region,Lower Than A Level,6.0,0-35,0,120,N,Withdrawn,-29.0,12.0,1,41,1,,,,,,
23306,681416,EEE,2014J,541,15,14,36.0625,0,F,Scotland,A Level or Equivalent,7.0,0-35,0,90,N,Pass,-65.0,,0,0,0,75.25,61.0,88.0,14.2421875,4.0,0.0
23307,681421,GGG,2014J,20,5,10,4.0,4,F,North Western Region,A Level or Equivalent,9.0,0-35,0,30,N,Pass,-21.0,,1,0,0,86.75,60.0,100.0,14.9453125,9.0,0.0
23308,681425,DDD,2014J,177,9,4,19.671875,10,M,West Midlands Region,A Level or Equivalent,6.0,0-35,0,60,N,Pass,-84.0,,0,0,0,73.0,64.0,85.0,7.5625,6.0,0.0
23309,681440,DDD,2014J,410,31,12,13.2265625,2,F,South East Region,HE Qualification,9.0,0-35,0,120,N,Pass,-29.0,,1,0,0,68.6875,58.0,79.0,9.375,7.0,0.0
23310,681447,GGG,2014J,21,5,9,4.1992188,5,F,North Western Region,Lower Than A Level,3.0,35-55,0,30,N,Pass,-23.0,,1,0,0,77.5625,53.0,100.0,22.875,7.0,0.0
23311,681452,FFF,2014J,66,4,11,16.5,3,M,East Anglian Region,A Level or Equivalent,6.0,0-35,0,90,N,Pass,-46.0,,0,0,0,84.75,69.0,96.0,9.015625,12.0,0.0
23312,681490,FFF,2014J,451,18,14,25.0625,0,M,Yorkshire Region,A Level or Equivalent,8.0,0-35,0,120,N,Distinction,-59.0,,0,0,0,93.6875,86.0,99.0,3.3925781,12.0,0.0
23313,681495,DDD,2014J,109,12,6,9.0859375,8,M,North Western Region,A Level or Equivalent,3.0,0-35,0,60,N,Fail,-85.0,,0,0,0,75.0,65.0,85.0,14.140625,2.0,0.0
